CRAWL_TS,COUNTRY_VAL,PARTNER,PRODUCT_NAME_VAL,MONTHLY_INSTALMENT_AMT,INSTALMENT_MONTH
2025-10-14T17:34:55Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,24.91,12
2025-10-14T17:34:55Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,8.3,36
2025-10-14T17:34:55Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,12.45,24
2025-10-14T17:35:05Z,Australia,Partner A,iPhone 16e 256GB,33.3,36
2025-10-14T17:35:06Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-14T17:35:12Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-14T17:35:24Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-14T17:35:26Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-14T17:35:30Z,Australia,Partner A,AirPods 4,,12
2025-10-14T17:35:30Z,Australia,Partner A,AirPods 4,,36
2025-10-14T17:36:06Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-14T17:37:49Z,Australia,Partner A,iPhone 16e 256GB,99.91,12
2025-10-20T17:19:02Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-20T17:19:32Z,Australia,Partner A,iPad Pro 11-inch 256GB,56.91,36
2025-10-20T17:19:37Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-20T17:19:52Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-20T17:19:55Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-20T17:20:04Z,Australia,Partner A,iPad Pro 13-inch 256GB,106.2,24
2025-10-20T17:20:06Z,Australia,Partner A,iP 17 PM 256GB,61.08,36
2025-10-20T17:20:12Z,Australia,Partner A,iP 17 PM 1TB,83.3,36
2025-10-20T17:20:14Z,Australia,Partner A,iPad Pro 11-inch 256GB,85.37,24
2025-10-20T17:20:22Z,Australia,Partner A,iP 17 PM 512GB,72.19,36
2025-10-20T17:20:29Z,Australia,Partner A,iP 17 PM 1TB,83.3,36
2025-10-20T17:20:39Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-20T17:20:46Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,43.7,24
2025-10-20T17:20:48Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-20T17:20:58Z,Australia,Partner A,iP 17 PM 512GB,108.29,24
2025-10-20T17:21:00Z,Australia,Partner A,iPhone 16e 512GB,43.02,36
2025-10-20T17:21:05Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-20T17:21:16Z,Australia,Partner A,iP 17 PM 512GB,216.58,12
2025-10-20T17:21:23Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-20T17:21:26Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-20T17:21:28Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-20T17:21:30Z,Australia,Partner A,iP 17 PM 2TB,105.52,36
2025-10-20T17:21:30Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-20T17:21:36Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-20T17:21:40Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-20T17:21:44Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-20T17:21:50Z,Australia,Partner A,iPad Pro 13-inch 256GB,70.8,36
2025-10-20T17:21:58Z,Australia,Partner A,iPhone 16e 512GB,43.02,36
2025-10-20T17:21:59Z,Australia,Partner A,iP 17 PM 2TB,316.58,12
2025-10-20T17:22:01Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-20T17:22:03Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-20T17:22:04Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-20T17:22:07Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-20T17:22:11Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-20T17:22:13Z,Australia,Partner A,iPhone 17 Pro 256GB,166.58,12
2025-10-20T17:22:15Z,Australia,Partner A,iP 17 PM 256GB,183.25,12
2025-10-20T17:22:16Z,Australia,Partner A,iPhone 16e 256GB,99.91,12
2025-10-20T17:22:21Z,Australia,Partner A,iPad Pro 13-inch 256GB,106.2,24
2025-10-20T17:22:21Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-20T17:22:24Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-20T17:22:26Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-20T17:22:27Z,Australia,Partner A,iP 17 PM 512GB,72.19,36
2025-10-20T17:22:32Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-20T17:22:33Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-20T17:22:36Z,Australia,Partner A,iP 17 PM 1TB,83.3,36
2025-10-20T17:22:40Z,Australia,Partner A,iPhone 17 Pro 512GB,99.95,24
2025-10-20T17:22:40Z,Australia,Partner A,iPhone 16e 128GB,27.75,36
2025-10-20T17:22:42Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-20T17:22:43Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-20T17:22:45Z,Australia,Partner A,iPad (A16) 128GB,23.58,36
2025-10-20T17:22:46Z,Australia,Partner A,iPhone 16e 256GB,33.3,36
2025-10-20T17:22:48Z,Australia,Partner A,iP 17 PM 1TB,249.91,12
2025-10-20T17:22:52Z,Australia,Partner A,iP 17 PM 2TB,158.29,24
2025-10-20T17:22:56Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-20T17:22:57Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-20T17:23:02Z,Australia,Partner A,iP 17 PM 512GB,216.58,12
2025-10-20T17:23:03Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-20T17:23:11Z,Australia,Partner A,iP 17 PM 256GB,61.08,36
2025-10-20T17:23:11Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-20T17:23:11Z,Australia,Partner A,iP 17 PM 1TB,124.95,24
2025-10-20T17:23:15Z,Australia,Partner A,iP 17 PM 1TB,124.95,24
2025-10-20T17:23:18Z,Australia,Partner A,iPhone 15 Pro 1TB,63.85,36
2025-10-20T17:23:19Z,Australia,Partner A,iPhone 17 Pro 512GB,199.91,12
2025-10-20T17:23:20Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-20T17:23:21Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-20T17:23:24Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-20T17:23:26Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-10-20T17:23:30Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-20T17:23:32Z,Australia,Partner A,iPhone 17 Pro 512GB,66.63,36
2025-10-20T17:23:35Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-20T17:23:39Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-20T17:23:42Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-20T17:23:49Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-20T17:23:49Z,Australia,Partner A,iPhone 16 128GB,104.08,12
2025-10-20T17:23:52Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-20T17:23:56Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-20T17:24:00Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-20T17:24:01Z,Australia,Partner A,iPad Pro 11-inch 256GB,85.37,24
2025-10-20T17:24:01Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-20T17:24:04Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-20T17:24:04Z,Australia,Partner A,iPad Pro 13-inch 256GB,212.41,12
2025-10-20T17:24:10Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-20T17:24:15Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-20T17:24:17Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-20T17:24:17Z,Australia,Partner A,iPad (A16) 128GB,23.58,36
2025-10-20T17:24:20Z,Australia,Partner A,iPhone 16e 256GB,33.3,36
2025-10-20T17:24:20Z,Australia,Partner A,AirPods (3rd gen) with Lightning Charging Case,11.62,24
2025-10-20T17:24:20Z,Australia,Partner A,AirPods (3rd gen) with Lightning Charging Case,23.25,12
2025-10-20T17:24:20Z,Australia,Partner A,AirPods (3rd gen) with Lightning Charging Case,7.75,36
2025-10-20T17:24:22Z,Australia,Partner A,iPhone 17 Pro 256GB,83.29,24
2025-10-20T17:24:25Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-20T17:24:25Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-20T17:24:25Z,Australia,Partner A,iP 17 PM 256GB,183.25,12
2025-10-20T17:24:30Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-20T17:24:30Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-20T17:24:33Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-20T17:24:34Z,Australia,Partner A,iPhone 17 Pro 512GB,99.95,24
2025-10-20T17:24:35Z,Australia,Partner A,iPhone 16e 512GB,129.08,12
2025-10-20T17:24:35Z,Australia,Partner A,iP 17 PM 1TB,249.91,12
2025-10-20T17:24:40Z,Australia,Partner A,iPhone 15 Pro 1TB,63.85,36
2025-10-20T17:24:40Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-20T17:24:41Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-20T17:24:44Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-20T17:24:45Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-20T17:24:51Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-20T17:24:54Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-20T17:24:54Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-20T17:25:08Z,Australia,Partner A,iP 17 PM 1TB,249.91,12
2025-10-20T17:25:16Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-20T17:25:17Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-20T17:25:21Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-20T17:25:21Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-20T17:25:27Z,Australia,Partner A,iPhone 17 Pro 256GB,83.29,24
2025-10-20T17:25:28Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-20T17:25:28Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-20T17:25:29Z,Australia,Partner A,iP 17 PM 512GB,108.29,24
2025-10-20T17:25:29Z,Australia,Partner A,iPhone 17 Pro 256GB,83.29,24
2025-10-20T17:25:35Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-20T17:25:40Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-20T17:25:43Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-20T17:25:44Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-20T17:25:53Z,Australia,Partner A,iPhone 15 Pro 1TB,63.85,36
2025-10-20T17:25:58Z,Australia,Partner A,iPad Pro 11-inch 256GB,56.91,36
2025-10-20T17:26:07Z,Australia,Partner A,iPhone 17 Pro 1TB,77.75,36
2025-10-20T17:26:09Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-20T17:26:09Z,Australia,Partner A,iPhone 16e 512GB,64.54,24
2025-10-20T17:26:12Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-20T17:26:14Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-20T17:26:18Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-20T17:26:28Z,Australia,Partner A,iPhone 16 128GB,34.69,36
2025-10-20T17:26:34Z,Australia,Partner A,iPhone 17 Pro 256GB,55.52,36
2025-10-20T17:26:34Z,Australia,Partner A,iP 17 PM 256GB,91.62,24
2025-10-20T17:26:36Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-20T17:26:36Z,Australia,Partner A,iPhone 17 Pro 1TB,116.62,24
2025-10-20T17:26:40Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-20T17:26:41Z,Australia,Partner A,AirPods Pro 3,17.87,24
2025-10-20T17:26:41Z,Australia,Partner A,AirPods Pro 3,35.75,12
2025-10-20T17:26:41Z,Australia,Partner A,AirPods Pro 3,11.91,36
2025-10-20T17:26:43Z,Australia,Partner A,iPhone 16e 128GB,83.25,12
2025-10-20T17:26:46Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-20T17:26:51Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-20T17:26:56Z,Australia,Partner A,iPad Pro 13-inch 256GB,70.8,36
2025-10-20T17:27:07Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-20T17:27:07Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-20T17:27:10Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-20T17:27:10Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-20T17:27:22Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-20T17:27:23Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-20T17:27:25Z,Australia,Partner A,iPhone Air 512GB,183.25,12
2025-10-20T17:27:26Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-20T17:27:27Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,66.62,24
2025-10-20T17:27:33Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-20T17:27:43Z,Australia,Partner A,iP 17 PM 256GB,91.62,24
2025-10-20T17:27:55Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-20T17:27:57Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,133.25,12
2025-10-20T17:27:57Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-20T17:28:03Z,Australia,Partner A,iPad Pro 13-inch 256GB,212.41,12
2025-10-20T17:28:07Z,Australia,Partner A,iPad Pro 11-inch 512GB,66.63,36
2025-10-20T17:28:09Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-20T17:28:11Z,Australia,Partner A,iPhone 16e 512GB,129.08,12
2025-10-20T17:28:48Z,Australia,Partner A,iPhone 17 512GB,74.95,24
2025-10-20T17:28:50Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-20T17:28:50Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-20T17:29:00Z,Australia,Partner A,iPhone 17 Pro 256GB,166.58,12
2025-10-20T17:29:05Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-20T17:29:15Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-20T17:29:18Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-20T17:29:18Z,Australia,Partner A,iPad (A16) 128GB,35.37,24
2025-10-20T17:29:21Z,Australia,Partner A,iPhone 15 Pro 1TB,216.58,12
2025-10-20T17:29:29Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-20T17:29:32Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-20T17:29:36Z,Australia,Partner A,iPhone 17 Pro 1TB,77.75,36
2025-10-20T17:29:37Z,Australia,Partner A,iPad Pro 13-inch 512GB,80.52,36
2025-10-20T17:29:39Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-20T17:29:39Z,Australia,Partner A,iPad Pro 13-inch 512GB,241.58,12
2025-10-20T17:29:47Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-20T17:29:53Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-20T17:29:54Z,Australia,Partner A,iP 17 PM 512GB,216.58,12
2025-10-20T17:30:06Z,Australia,Partner A,iPhone 16e 512GB,64.54,24
2025-10-20T17:30:06Z,Australia,Partner A,iPhone 16e 128GB,41.62,24
2025-10-20T17:30:10Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-20T17:30:12Z,Australia,Partner A,iPad Pro 11-inch 512GB,199.91,12
2025-10-20T17:30:13Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-20T17:30:17Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-20T17:30:18Z,Australia,Partner A,iPhone 17 Pro 512GB,66.63,36
2025-10-20T17:30:22Z,Australia,Partner A,iPhone 17 Pro 1TB,77.75,36
2025-10-20T17:30:22Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,12.45,24
2025-10-20T17:30:22Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,8.3,36
2025-10-20T17:30:22Z,Australia,Partner A,AirPods 4 with Active Noise Cancellation,24.91,12
2025-10-20T17:30:27Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-20T17:30:30Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,104.08,12
2025-10-20T17:30:56Z,Australia,Partner A,iPhone 17 512GB,149.91,12
2025-10-20T17:30:58Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-20T17:31:11Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-20T17:31:17Z,Australia,Partner A,iPhone 16 128GB,52.04,24
2025-10-20T17:31:19Z,Australia,Partner A,iPhone 17 Pro 1TB,233.25,12
2025-10-20T17:31:23Z,Australia,Partner A,iP 17 PM 256GB,183.25,12
2025-10-20T17:31:25Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,149.91,12
2025-10-20T17:31:30Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-20T17:31:36Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-20T17:31:38Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-20T17:31:41Z,Australia,Partner A,iPhone 15 Pro 256GB,44.41,36
2025-10-20T17:31:43Z,Australia,Partner A,iPhone Air 256GB,49.97,36
2025-10-20T17:31:45Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-20T17:31:47Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-20T17:31:48Z,Australia,Partner A,AirPods Pro 2,11.08,36
2025-10-20T17:31:48Z,Australia,Partner A,AirPods Pro 2,33.25,12
2025-10-20T17:31:48Z,Australia,Partner A,AirPods Pro 2,16.62,24
2025-10-20T17:31:51Z,Australia,Partner A,iP 17 PM 2TB,158.29,24
2025-10-20T17:31:52Z,Australia,Partner A,iP 17 PM 2TB,105.52,36
2025-10-20T17:31:56Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-20T17:32:01Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-20T17:32:03Z,Australia,Partner A,iPad Air 13-inch (M3) 128GB,44.41,36
2025-10-20T17:32:11Z,Australia,Partner A,iPad Pro 11-inch 256GB,170.75,12
2025-10-20T17:32:14Z,Australia,Partner A,iPad Pro 13-inch 512GB,120.79,24
2025-10-20T17:32:30Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-20T17:32:33Z,Australia,Partner A,iPhone 16e 128GB,83.25,12
2025-10-20T17:32:40Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-20T17:32:43Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-20T17:32:45Z,Australia,Partner A,iP 17 PM 256GB,91.62,24
2025-10-20T17:32:45Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-20T17:32:45Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-20T17:32:49Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-20T17:32:51Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-20T17:32:56Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-10-20T17:32:59Z,Australia,Partner A,iP 17 PM 2TB,105.52,36
2025-10-20T17:33:00Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-10-20T17:33:03Z,Australia,Partner A,iPad Pro 11-inch 512GB,199.91,12
2025-10-20T17:33:05Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,43.7,24
2025-10-20T17:33:12Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-20T17:33:15Z,Australia,Partner A,iP 17 PM 2TB,316.58,12
2025-10-20T17:33:16Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-20T17:33:21Z,Australia,Partner A,iP15P 128,58.29,24
2025-10-20T17:33:26Z,Australia,Partner A,iPhone 17 Pro 512GB,99.95,24
2025-10-20T17:33:27Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,43.7,24
2025-10-20T17:33:32Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-20T17:33:32Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-20T17:33:37Z,Australia,Partner A,iPhone Air 512GB,91.62,24
2025-10-20T17:33:42Z,Australia,Partner A,iPad Pro 13-inch 512GB,80.52,36
2025-10-20T17:33:44Z,Australia,Partner A,iPhone 16e 256GB,99.91,12
2025-10-20T17:33:48Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-20T17:33:58Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,40.25,36
2025-10-20T17:34:15Z,Australia,Partner A,iPad Pro 13-inch 512GB,120.79,24
2025-10-20T17:34:18Z,Australia,Partner A,iPhone 17 512GB,49.97,36
2025-10-20T17:34:28Z,Australia,Partner A,iPhone 16e 256GB,49.95,24
2025-10-20T17:34:30Z,Australia,Partner A,iPhone 15 Pro 1TB,216.58,12
2025-10-20T17:34:33Z,Australia,Partner A,iPad Pro 11-inch 512GB,99.95,24
2025-10-20T17:34:36Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,52.04,24
2025-10-20T17:34:36Z,Australia,Partner A,iPhone 15 Pro 1TB,95.79,24
2025-10-20T17:34:38Z,Australia,Partner A,iPhone 15 Pro 512GB,187.41,12
2025-10-20T17:34:45Z,Australia,Partner A,iP 17 PM 256GB,61.08,36
2025-10-20T17:34:47Z,Australia,Partner A,iPad Air 11-inch (M3) 128GB,34.69,36
2025-10-20T17:34:49Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,43.7,24
2025-10-20T17:34:53Z,Australia,Partner A,iPhone 15 Pro 1TB,216.58,12
2025-10-20T17:35:02Z,Australia,Partner A,iPad Pro 11-inch 256GB,170.75,12
2025-10-20T17:35:10Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,60.37,24
2025-10-20T17:35:13Z,Australia,Partner A,iPhone 15 Pro 512GB,81.2,24
2025-10-20T17:35:19Z,Australia,Partner A,iPhone 17 Pro 256GB,166.58,12
2025-10-20T17:35:28Z,Australia,Partner A,iPad (A16) 256GB,29.13,36
2025-10-20T17:35:34Z,Australia,Partner A,iP 17 PM 512GB,72.19,36
2025-10-20T17:35:38Z,Australia,Partner A,iPhone 15 Pro 256GB,158.25,12
2025-10-20T17:35:41Z,Australia,Partner A,iPhone Air 1TB,216.58,12
2025-10-20T17:35:45Z,Australia,Partner A,iP15P 128,141.58,12
2025-10-20T17:35:45Z,Australia,Partner A,iPhone 16e 128GB,27.75,36
2025-10-20T17:35:51Z,Australia,Partner A,iPhone Air 1TB,72.19,36
2025-10-20T17:35:56Z,Australia,Partner A,iPhone Air 256GB,149.91,12
2025-10-20T17:35:58Z,Australia,Partner A,iPhone 17 Pro 1TB,233.25,12
2025-10-20T17:36:01Z,Australia,Partner A,iPhone 17 Pro 512GB,66.63,36
2025-10-20T17:36:10Z,Australia,Partner A,iPhone 15 Pro 256GB,66.62,24
2025-10-20T17:36:12Z,Australia,Partner A,iPhone Air 512GB,61.08,36
2025-10-20T17:36:16Z,Australia,Partner A,iPad Pro 11-inch 512GB,99.95,24
2025-10-20T17:36:18Z,Australia,Partner A,iP 17 PM 2TB,316.58,12
2025-10-20T17:36:21Z,Australia,Partner A,iPhone Air 1TB,108.29,24
2025-10-20T17:36:22Z,Australia,Partner A,iPhone 17 256GB,58.29,24
2025-10-20T17:36:23Z,Australia,Partner A,iPhone 17 Pro 256GB,55.52,36
2025-10-20T17:36:26Z,Australia,Partner A,iPhone 17 Pro 512GB,199.91,12
2025-10-20T17:36:26Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-20T17:36:32Z,Australia,Partner A,iPhone 17 Pro 1TB,116.62,24
2025-10-20T17:36:34Z,Australia,Partner A,iPhone 15 Pro 512GB,54.13,36
2025-10-20T17:36:40Z,Australia,Partner A,iP15P 128,38.85,36
2025-10-20T17:37:05Z,Australia,Partner A,iPhone 16e 128GB,41.62,24
2025-10-20T17:37:14Z,Australia,Partner A,iPad Air 11-inch (M3) 256GB,120.75,12
2025-10-20T17:37:23Z,Australia,Partner A,iPhone 17 Pro 1TB,116.62,24
2025-10-20T17:37:26Z,Australia,Partner A,iPad (A16) 256GB,43.7,24
2025-10-20T17:37:32Z,Australia,Partner A,iPad (A16) 128GB,70.75,12
2025-10-20T17:37:35Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-20T17:37:47Z,Australia,Partner A,iP 17 PM 1TB,124.95,24
2025-10-20T17:37:57Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,29.13,36
2025-10-20T17:37:58Z,Australia,Partner A,iPad mini (A17 Pro) 128GB,87.41,12
2025-10-20T17:37:59Z,Australia,Partner A,iPad Pro 11-inch 512GB,66.63,36
2025-10-20T17:38:07Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-20T17:38:07Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,74.95,24
2025-10-20T17:38:08Z,Australia,Partner A,iP 17 PM 2TB,158.29,24
2025-10-20T17:38:14Z,Australia,Partner A,AirPods 4,,12
2025-10-20T17:38:14Z,Australia,Partner A,AirPods 4,9.12,24
2025-10-20T17:38:14Z,Australia,Partner A,AirPods 4,,36
2025-10-20T17:38:19Z,Australia,Partner A,iPad (A16) 256GB,87.41,12
2025-10-20T17:38:29Z,Australia,Partner A,iPad (A16) 128GB,23.58,36
2025-10-20T17:38:34Z,Australia,Partner A,iPad Air 13-inch (M3) 256GB,49.97,36
2025-10-20T17:38:34Z,Australia,Partner A,iPhone 17 Pro 1TB,233.25,12
2025-10-20T17:38:34Z,Australia,Partner A,iPhone 17 Pro 256GB,55.52,36
2025-10-20T17:38:38Z,Australia,Partner A,iPhone 17 256GB,116.58,12
2025-10-20T17:38:45Z,Australia,Partner A,iP 17 PM 512GB,108.29,24
2025-10-20T17:38:46Z,Australia,Partner A,iPhone 17 256GB,38.86,36
2025-10-20T17:38:52Z,Australia,Partner A,iPhone Air 256GB,74.95,24
2025-10-20T17:38:58Z,Australia,Partner A,iPhone 17 256GB,38.86,36
